Document,Word,WordDifficultyScore,WordDifficulty
Academic Articles,introduce,0.54,easy
Academic Articles,provide,0.04,easy
Academic Articles,traveling,0.7,hard
Academic Articles,toward,0.01,easy
Academic Articles,earth,0.0,easy
Academic Articles,magnetic,0.65,hard
Academic Articles,field,0.0,easy
Academic Articles,structure,0.09,easy
Academic Articles,distributed,0.71,hard
Academic Articles,throughout,0.05,easy
Academic Articles,system,0.0,easy
Academic Articles,critically,0.77,hard
Academic Articles,improving,0.71,hard
Academic Articles,empirical,0.75,hard
Academic Articles,key,0.0,easy
Academic Articles,information,0.03,easy
Academic Articles,sun,0.09,easy
Academic Articles,real,0.0,easy
Academic Articles,time,0.0,easy
Academic Articles,various,0.06,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,research,0.26,easy
Academic Articles,need,0.0,easy
Academic Articles,new,0.0,easy
Academic Articles,dual,0.62,hard
Academic Articles,use,0.0,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,communication,0.63,hard
Academic Articles,data,0.13,easy
Academic Articles,approach,0.08,easy
Academic Articles,sparse,0.72,hard
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,individual,0.05,easy
Academic Articles,effectively,0.63,hard
Academic Articles,research,0.26,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,instrument,0.17,easy
Academic Articles,design,0.05,easy
Academic Articles,multiple,0.19,easy
Academic Articles,analysis,0.41,easy
Academic Articles,operation,0.07,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,data,0.13,easy
Academic Articles,new,0.0,easy
Academic Articles,data,0.13,easy
Academic Articles,produced,0.28,easy
Academic Articles,data,0.13,easy
Academic Articles,steadily,0.65,hard
Academic Articles,development,0.01,easy
Academic Articles,launch,0.28,easy
Academic Articles,modeling,0.73,hard
Academic Articles,data,0.13,easy
Academic Articles,analytics,0.82,hard
Academic Articles,instrumentation,0.78,hard
Academic Articles,commercial,0.39,easy
Academic Articles,data,0.13,easy
Academic Articles,product,0.22,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,mission,0.19,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,across,0.0,easy
Academic Articles,architecture,0.74,hard
Academic Articles,future,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,national,0.02,easy
Academic Articles,reserved,0.55,hard
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,understand,0.03,easy
Academic Articles,system,0.0,easy
Academic Articles,furthermore,0.76,hard
Academic Articles,way,0.0,easy
Academic Articles,information,0.03,easy
Academic Articles,specifically,0.68,hard
Academic Articles,architecture,0.74,hard
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,research,0.26,easy
Academic Articles,panel,0.37,easy
Academic Articles,sun,0.09,easy
Academic Articles,account,0.03,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,science,0.04,easy
Academic Articles,gap,0.57,hard
Academic Articles,analysis,0.41,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,science,0.04,easy
Academic Articles,application,0.16,easy
Academic Articles,program,0.0,easy
Academic Articles,science,0.04,easy
Academic Articles,identify,0.55,hard
Academic Articles,key,0.0,easy
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,key,0.0,easy
Academic Articles,novel,0.18,easy
Academic Articles,yet,0.0,easy
Academic Articles,used,0.0,easy
Academic Articles,effective,0.08,easy
Academic Articles,operating,0.46,easy
Academic Articles,architecture,0.74,hard
Academic Articles,observational,0.82,hard
Academic Articles,base,0.01,easy
Academic Articles,currently,0.54,easy
Academic Articles,data,0.13,easy
Academic Articles,used,0.0,easy
Academic Articles,right,0.0,easy
Academic Articles,chapter,0.54,easy
Academic Articles,main,0.01,easy
Academic Articles,sun,0.09,easy
Academic Articles,sun,0.09,easy
Academic Articles,new,0.0,easy
Academic Articles,solar,0.73,hard
Academic Articles,panel,0.37,easy
Academic Articles,member,0.12,easy
Academic Articles,dan,0.69,hard
Academic Articles,baker,0.68,hard
Academic Articles,sue,0.65,hard
Academic Articles,applied,0.43,easy
Academic Articles,physic,0.74,hard
Academic Articles,university,0.52,easy
Academic Articles,used,0.0,easy
Academic Articles,key,0.0,easy
Academic Articles,new,0.0,easy
Academic Articles,architecture,0.74,hard
Academic Articles,included,0.35,easy
Academic Articles,small,0.0,easy
Academic Articles,lite,0.73,hard
Academic Articles,constellation,0.79,hard
Academic Articles,mission,0.19,easy
Academic Articles,innovative,0.77,hard
Academic Articles,procurement,0.75,hard
Academic Articles,across,0.0,easy
Academic Articles,government,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,ground,0.01,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,covered,0.32,easy
Academic Articles,new,0.0,easy
Academic Articles,observational,0.82,hard
Academic Articles,vantage,0.73,hard
Academic Articles,measurement,0.72,hard
Academic Articles,con,0.52,easy
Academic Articles,observational,0.82,hard
Academic Articles,gap,0.57,hard
Academic Articles,analysis,0.41,easy
Academic Articles,common,0.0,easy
Academic Articles,instrument,0.17,easy
Academic Articles,space,0.0,easy
Academic Articles,solar,0.73,hard
Academic Articles,science,0.04,easy
Academic Articles,research,0.26,easy
Academic Articles,following,0.03,easy
Academic Articles,key,0.0,easy
Academic Articles,panel,0.37,easy
Academic Articles,programmatic,0.82,hard
Academic Articles,policy,0.04,easy
Academic Articles,new,0.0,easy
Academic Articles,presentation,0.59,hard
Academic Articles,reimbursable,0.8,hard
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,data,0.13,easy
Academic Articles,purchase,0.42,easy
Academic Articles,develop,0.12,easy
Academic Articles,commercial,0.39,easy
Academic Articles,data,0.13,easy
Academic Articles,given,0.0,easy
Academic Articles,fact,0.0,easy
Academic Articles,launch,0.28,easy
Academic Articles,data,0.13,easy
Academic Articles,becoming,0.4,easy
Academic Articles,facilitate,0.76,hard
Academic Articles,advanced,0.32,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,lower,0.14,easy
Academic Articles,faster,0.6,hard
Academic Articles,deployment,0.78,hard
Academic Articles,contractual,0.79,hard
Academic Articles,future,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,national,0.02,easy
Academic Articles,reserved,0.55,hard
Academic Articles,future,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,mission,0.19,easy
Academic Articles,architecture,0.74,hard
Academic Articles,could,0.0,easy
Academic Articles,benefit,0.41,easy
Academic Articles,science,0.04,easy
Academic Articles,reimbursable,0.8,hard
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,capability,0.77,hard
Academic Articles,data,0.13,easy
Academic Articles,purchase,0.42,easy
Academic Articles,agreement,0.05,easy
Academic Articles,structure,0.09,easy
Academic Articles,dod,0.76,hard
Academic Articles,figure,0.02,easy
Academic Articles,constellation,0.79,hard
Academic Articles,platform,0.38,easy
Academic Articles,around,0.0,easy
Academic Articles,retrograde,0.64,hard
Academic Articles,earth,0.0,easy
Academic Articles,could,0.0,easy
Academic Articles,give,0.0,easy
Academic Articles,advance,0.14,easy
Academic Articles,lead,0.0,easy
Academic Articles,time,0.0,easy
Academic Articles,longer,0.01,easy
Academic Articles,carrying,0.49,easy
Academic Articles,simple,0.0,easy
Academic Articles,plasma,0.7,hard
Academic Articles,magnetometer,0.81,hard
Academic Articles,radiation,0.47,easy
Academic Articles,mission,0.19,easy
Academic Articles,design,0.05,easy
Academic Articles,give,0.0,easy
Academic Articles,multiple,0.19,easy
Academic Articles,much,0.0,easy
Academic Articles,greater,0.1,easy
Academic Articles,magnetic,0.65,hard
Academic Articles,field,0.0,easy
Academic Articles,million,0.06,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,allow,0.08,easy
Academic Articles,effective,0.08,easy
Academic Articles,advance,0.14,easy
Academic Articles,warning,0.28,easy
Academic Articles,flux,0.46,easy
Academic Articles,rope,0.51,easy
Academic Articles,structure,0.09,easy
Academic Articles,energetic,0.72,hard
Academic Articles,commercially,0.78,hard
Academic Articles,today,0.0,easy
Academic Articles,could,0.0,easy
Academic Articles,data,0.13,easy
Academic Articles,reimbursable,0.8,hard
Academic Articles,data,0.13,easy
Academic Articles,purchase,0.42,easy
Academic Articles,national,0.02,easy
Academic Articles,aeronautics,0.79,hard
Academic Articles,space,0.0,easy
Academic Articles,administration,0.27,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,budget,0.2,easy
Academic Articles,mission,0.19,easy
Academic Articles,could,0.0,easy
Academic Articles,cost,0.05,easy
Academic Articles,expensive,0.53,easy
Academic Articles,longer,0.01,easy
Academic Articles,problem,0.0,easy
Academic Articles,figure,0.02,easy
Academic Articles,advanced,0.32,easy
Academic Articles,warning,0.28,easy
Academic Articles,mission,0.19,easy
Academic Articles,concept,0.36,easy
Academic Articles,figure,0.02,easy
Academic Articles,constellation,0.79,hard
Academic Articles,earth,0.0,easy
Academic Articles,sun,0.09,easy
Academic Articles,give,0.0,easy
Academic Articles,double,0.05,easy
Academic Articles,lead,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,source,0.05,easy
Academic Articles,future,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,national,0.02,easy
Academic Articles,reserved,0.55,hard
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,commercial,0.39,easy
Academic Articles,data,0.13,easy
Academic Articles,national,0.02,easy
Academic Articles,oceanic,0.73,hard
Academic Articles,atmospheric,0.78,hard
Academic Articles,administration,0.27,easy
Academic Articles,interested,0.24,easy
Academic Articles,could,0.0,easy
Academic Articles,commercial,0.39,easy
Academic Articles,data,0.13,easy
Academic Articles,acquisition,0.56,hard
Academic Articles,agreement,0.05,easy
Academic Articles,covering,0.58,hard
Academic Articles,period,0.01,easy
Academic Articles,instrument,0.17,easy
Academic Articles,data,0.13,easy
Academic Articles,presentation,0.59,hard
Academic Articles,solar,0.73,hard
Academic Articles,novel,0.18,easy
Academic Articles,plan,0.02,easy
Academic Articles,sufficient,0.53,easy
Academic Articles,budget,0.2,easy
Academic Articles,mission,0.19,easy
Academic Articles,approach,0.08,easy
Academic Articles,pro,0.6,hard
Academic Articles,research,0.26,easy
Academic Articles,act,0.0,easy
Academic Articles,without,0.0,easy
Academic Articles,affecting,0.72,hard
Academic Articles,community,0.1,easy
Academic Articles,forward,0.01,easy
Academic Articles,combining,0.73,hard
Academic Articles,scientific,0.57,hard
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,raised,0.25,easy
Academic Articles,science,0.04,easy
Academic Articles,community,0.1,easy
Academic Articles,mission,0.19,easy
Academic Articles,formulation,0.75,hard
Academic Articles,perspective,0.62,hard
Academic Articles,new,0.0,easy
Academic Articles,help,0.0,easy
Academic Articles,accounting,0.67,hard
Academic Articles,scientific,0.57,hard
Academic Articles,operational,0.71,hard
Academic Articles,need,0.0,easy
Academic Articles,similarly,0.74,hard
Academic Articles,framework,0.67,hard
Academic Articles,gaining,0.72,hard
Academic Articles,operational,0.71,hard
Academic Articles,mission,0.19,easy
Academic Articles,design,0.05,easy
Academic Articles,however,0.0,easy
Academic Articles,community,0.1,easy
Academic Articles,versus,0.69,hard
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,require,0.3,easy
Academic Articles,greater,0.1,easy
Academic Articles,architecture,0.74,hard
Academic Articles,science,0.04,easy
Academic Articles,mission,0.19,easy
Academic Articles,use,0.0,easy
Academic Articles,latency,0.76,hard
Academic Articles,key,0.0,easy
Academic Articles,science,0.04,easy
Academic Articles,data,0.13,easy
Academic Articles,standardization,0.78,hard
Academic Articles,user,0.23,easy
Academic Articles,data,0.13,easy
Academic Articles,access,0.26,easy
Academic Articles,standardization,0.78,hard
Academic Articles,graphical,0.77,hard
Academic Articles,user,0.23,easy
Academic Articles,mission,0.19,easy
Academic Articles,partnership,0.68,hard
Academic Articles,model,0.15,easy
Academic Articles,defense,0.12,easy
Academic Articles,model,0.15,easy
Academic Articles,agency,0.46,easy
Academic Articles,industry,0.03,easy
Academic Articles,mission,0.19,easy
Academic Articles,definition,0.67,hard
Academic Articles,example,0.0,easy
Academic Articles,ball,0.04,easy
Academic Articles,analysis,0.41,easy
Academic Articles,suite,0.6,hard
Academic Articles,mosaic,0.71,hard
Academic Articles,design,0.05,easy
Academic Articles,figure,0.02,easy
Academic Articles,figure,0.02,easy
Academic Articles,ball,0.04,easy
Academic Articles,mosaic,0.71,hard
Academic Articles,mission,0.19,easy
Academic Articles,analysis,0.41,easy
Academic Articles,suite,0.6,hard
Academic Articles,mission,0.19,easy
Academic Articles,design,0.05,easy
Academic Articles,mission,0.19,easy
Academic Articles,source,0.05,easy
Academic Articles,ball,0.04,easy
Academic Articles,future,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,national,0.02,easy
Academic Articles,reserved,0.55,hard
Academic Articles,future,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,weather,0.14,easy
Academic Articles,research,0.26,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,following,0.03,easy
Academic Articles,commercial,0.39,easy
Academic Articles,minimal,0.71,hard
Academic Articles,oversight,0.73,hard
Academic Articles,reducing,0.68,hard
Academic Articles,mission,0.19,easy
Academic Articles,assurance,0.65,hard
Academic Articles,standard,0.12,easy
Academic Articles,key,0.0,easy
Academic Articles,architectural,0.8,hard
Academic Articles,area,0.01,easy
Academic Articles,commercial,0.39,easy
Academic Articles,dod,0.76,hard
Academic Articles,data,0.13,easy
Academic Articles,reduced,0.42,easy
Academic Articles,latency,0.76,hard
Academic Articles,new,0.0,easy
Academic Articles,infrastructure,0.79,hard
Academic Articles,weather,0.14,easy
Academic Articles,example,0.0,easy
Academic Articles,expanding,0.72,hard
Academic Articles,deep,0.0,easy
Academic Articles,space,0.0,easy
Academic Articles,network,0.38,easy
