Sentence,Title,SourceTextType
forecast the greater than mev electron flux is likely to remain at moderate levels through feb the greater than mev proton levels have a slight chance of reaching s minor levels over  feb due to the magnetically complex regions moving into the western hemisphere,ForecastDiscussion,emailAlert
solar wind ,ForecastDiscussion,emailAlert
hr summary the coronal hole high speed stream looks to have been disrupted by the arrival of a cme between  utc,ForecastDiscussion,emailAlert
during this time the sheath and driver of what was most likely the cme that left the ne part of the sun around utc,ForecastDiscussion,emailAlert
a return to what is most likely the tail end of the high speed stream comes back after utc,ForecastDiscussion,emailAlert
total field has been between  nt with the bz component remaining in the northward direction between  nt,ForecastDiscussion,emailAlert
solar wind speeds were between  kms early in the period and have weakened to around kms,ForecastDiscussion,emailAlert
the phi angle remained in the positive away from the sun orientation,ForecastDiscussion,emailAlert
forecast waning influences from the coronal hole high speed stream and cme is expected feb a return to more nominal conditions expected  feb geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field has been at quiet levels,ForecastDiscussion,emailAlert
forecast the geomagnetic field may see another isolated period of active conditions as chhss influences wane but is expected to remain mostly at quiet to unsettled levels through feb bri product forecastdiscussiontxt issued feb utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center product forecast discussion issued feb utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center ,ForecastDiscussion,emailAlert
hr summary solar activity reached high levels,ForecastDiscussion,emailAlert
region nw ekcbetagamma produced an m flare at utc the largest event of the period and exhibited signs of decay in its intermediate area,ForecastDiscussion,emailAlert
ar also produced an m m and m flares this period,ForecastDiscussion,emailAlert
region nw ckobetagamma grew in overall extent while producing cclass flares,ForecastDiscussion,emailAlert
region sw bxobeta was numbered this period but was otherwise unremarkable,ForecastDiscussion,emailAlert
a faint westerly cme associated with the aforementioned mclass flares from ar was observed in c imagery beginning at utc,ForecastDiscussion,emailAlert
however this event is not anticipated to have a significant earthdirected component,ForecastDiscussion,emailAlert
forecast solar activity is expected to reach moderate levels rr minormoderate with a chance for isolated xclass rstrong events through feb due to the complex cluster of sunspot groups in the nw quadrant,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is likely to remain at moderate levels through feb the greater than mev proton flux has a chance of reaching s minor levels through feb due to the cluster of magnetically complex regions in the western hemisphere,ForecastDiscussion,emailAlert
solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters returned to an ambientlike state,ForecastDiscussion,emailAlert
total field gradually decreased to  nt and the bz component was primarily northward or neutral,ForecastDiscussion,emailAlert
solar wind speeds decreased to below kms and phi was predominantly positive,ForecastDiscussion,emailAlert
forecast the solar wind parameters may undergo a slight enhancement on feb due to the outside chance of glancing influences from a cme that left the sun on feb enhancements from a recurrent negative polarity ch hss are anticipated to begin on feb and continue through feb geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet,ForecastDiscussion,emailAlert
forecast quiet to unsettled conditions are expected on feb due to the possibility for glancing effects from the feb cme,ForecastDiscussion,emailAlert
unsettled to active levels are expected on feb due to negative polarity ch hss effects,ForecastDiscussion,emailAlert
g minor geomagnetic storming is likely on feb as high speed stream effects continue,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity was at moderate levels,ForecastDiscussion,emailAlert
region sw csobeta exhibited decay primarily in its leading spots while producing an m flare at utc which was the largest of the period,ForecastDiscussion,emailAlert
region sw csobeta exhibited decay as well but was relatively quiet,ForecastDiscussion,emailAlert
regions se daobeta and se ekibetagamma underwent growth as they both gained additional spots,ForecastDiscussion,emailAlert
region ne daobetagamma was numbered this period as it rotated into view and produced c and c flares at and utc respectively,ForecastDiscussion,emailAlert
region ne axxalpha was numbered this period as well but was otherwise unremarkable,ForecastDiscussion,emailAlert
additionally new spots were noted near nw but remain unnumbered at this time as we await corroborating observatory reports,ForecastDiscussion,emailAlert
no earthdirected cmes were observed in available coronagraph imagery,ForecastDiscussion,emailAlert
forecast r minormoderate radio blackouts due to mclass flare activity are likely through jan event probabilities increase slightly on days and  jan as ars sw hsxalpha s l and sw daobeta approach the western limb,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast there is a chance for the greater than mev electron flux to reach high levels on jan with post cme influences,ForecastDiscussion,emailAlert
moderate levels are expected thereafter,ForecastDiscussion,emailAlert
a slight chance for an s minor solar radiation storm event will persist through jan given the current total disk potential and as ar approaches the western limb,ForecastDiscussion,emailAlert
solar wind ,ForecastDiscussion,emailAlert
hr summary the solar wind environment reflected continued yet waning cme influences,ForecastDiscussion,emailAlert
total field reached peaks of  nt and the bz component underwent several southward deflections reaching  to  nt,ForecastDiscussion,emailAlert
solar wind speeds ranged from kms to kms and phi rotated between solar sectors indicating magnetic cloud passage,ForecastDiscussion,emailAlert
forecast additional enhancements are possible by jan due to glancing cme influences from an event that left the sun on jan a further disturbance is expected on jan due to positive polarity ch hss effects,ForecastDiscussion,emailAlert
